# Matrix Ti6Al4V (tanpa TiB) - Config 1   @rtoto@rkundato
# Generated  : 2026-03-06 17:10:46
# Seed       : 11184165
# Output mode: matrix_only
# Total atoms: 250,000
# Komposisi  : Ti (matrix)=219,941  Al (matrix)=21,257  V  (matrix)=8,802

250000 atoms
3 atom types

0.0 147.500000 xlo xhi
0.0 127.738747 ylo yhi
0.0 234.300000 zlo zhi

Masses

1 47.867  # Ti (matrix)
2 26.982  # Al (matrix)
3 50.942  # V  (matrix)

Atoms # atomic

137291 1 13.766667 115.816464 189.783000
137292 1 13.766667 115.816464 194.469000
137293 1 13.766667 115.816464 199.155000
137294 1 13.766667 115.816464 203.841000
137295 1 13.766667 115.816464 208.527000
137296 1 13.766667 115.816464 213.213000
137297 1 13.766667 115.816464 217.899000
137298 1 13.766667 115.816464 222.585000
137299 2 13.766667 115.816464 227.271000
137300 1 13.766667 115.816464 231.957000
137301 1 13.766667 118.371239 2.343000
137302 2 13.766667 118.371239 7.029000
137303 1 13.766667 118.371239 11.715000
137304 1 13.766667 118.371239 16.401000
137305 1 13.766667 118.371239 21.087000
137306 1 13.766667 118.371239 25.773000
137307 1 13.766667 118.371239 30.459000
137308 1 13.766667 118.371239 35.145000
137309 1 13.766667 118.371239 39.831000
137310 1 13.766667 118.371239 44.517000
137311 1 13.766667 118.371239 49.203000
137312 1 13.766667 118.371239 53.889000
137313 1 13.766667 118.371239 58.575000
137314 1 13.766667 118.371239 63.261000
137315 1 13.766667 118.371239 67.947000
137316 1 13.766667 118.371239 72.633000
137317 1 13.766667 118.371239 77.319000
137318 2 13.766667 118.371239 82.005000
137319 1 13.766667 118.371239 86.691000
137320 1 13.766667 118.371239 91.377000
137321 3 13.766667 118.371239 96.063000
137322 1 13.766667 118.371239 100.749000
137323 1 13.766667 118.371239 105.435000
137324 1 13.766667 118.371239 110.121000
137325 1 13.766667 118.371239 114.807000
137326 1 13.766667 118.371239 119.493000
137327 1 13.766667 118.371239 124.179000
137328 1 13.766667 118.371239 128.865000
137329 1 13.766667 118.371239 133.551000
137330 3 13.766667 118.371239 138.237000
137331 1 13.766667 118.371239 142.923000
137332 1 13.766667 118.371239 147.609000
137333 1 13.766667 118.371239 152.295000
137334 1 13.766667 118.371239 156.981000
137335 1 13.766667 118.371239 161.667000
137336 1 13.766667 118.371239 166.353000
137337 1 13.766667 118.371239 171.039000
137338 1 13.766667 118.371239 175.725000
137339 1 13.766667 118.371239 180.411000
137340 1 13.766667 118.371239 185.097000
137341 1 13.766667 118.371239 189.783000
137342 1 13.766667 118.371239 194.469000
137343 1 13.766667 118.371239 199.155000
137344 1 13.766667 118.371239 203.841000
137345 2 13.766667 118.371239 208.527000
137346 3 13.766667 118.371239 213.213000
137347 1 13.766667 118.371239 217.899000
137348 1 13.766667 118.371239 222.585000
137349 1 13.766667 118.371239 227.271000
137350 1 13.766667 118.371239 231.957000
137351 1 13.766667 120.926014 2.343000
137352 1 13.766667 120.926014 7.029000
137353 1 13.766667 120.926014 11.715000
137354 1 13.766667 120.926014 16.401000
137355 1 13.766667 120.926014 21.087000
137356 1 13.766667 120.926014 25.773000
137357 1 13.766667 120.926014 30.459000
137358 1 13.766667 120.926014 35.145000
137359 1 13.766667 120.926014 39.831000
137360 2 13.766667 120.926014 44.517000
137361 1 13.766667 120.926014 49.203000
137362 1 13.766667 120.926014 53.889000
137363 1 13.766667 120.926014 58.575000
137364 1 13.766667 120.926014 63.261000
137365 1 13.766667 120.926014 67.947000
137366 2 13.766667 120.926014 72.633000
137367 1 13.766667 120.926014 77.319000
137368 2 13.766667 120.926014 82.005000
137369 1 13.766667 120.926014 86.691000
137370 1 13.766667 120.926014 91.377000
137371 1 13.766667 120.926014 96.063000
137372 1 13.766667 120.926014 100.749000
137373 1 13.766667 120.926014 105.435000
137374 1 13.766667 120.926014 110.121000
137375 2 13.766667 120.926014 114.807000
137376 1 13.766667 120.926014 119.493000
137377 1 13.766667 120.926014 124.179000
137378 1 13.766667 120.926014 128.865000
137379 1 13.766667 120.926014 133.551000
137380 1 13.766667 120.926014 138.237000
137381 1 13.766667 120.926014 142.923000
137382 1 13.766667 120.926014 147.609000
137383 2 13.766667 120.926014 152.295000
137384 1 13.766667 120.926014 156.981000
137385 1 13.766667 120.926014 161.667000
137386 1 13.766667 120.926014 166.353000
137387 1 13.766667 120.926014 171.039000
137388 1 13.766667 120.926014 175.725000
137389 1 13.766667 120.926014 180.411000
137390 1 13.766667 120.926014 185.097000
137391 1 13.766667 120.926014 189.783000
137392 2 13.766667 120.926014 194.469000
137393 1 13.766667 120.926014 199.155000
137394 1 13.766667 120.926014 203.841000
137395 1 13.766667 120.926014 208.527000
137396 1 13.766667 120.926014 213.213000
137397 1 13.766667 120.926014 217.899000
137398 1 13.766667 120.926014 222.585000
137399 1 13.766667 120.926014 227.271000
137400 1 13.766667 120.926014 231.957000
137401 2 13.766667 123.480789 2.343000
137402 1 13.766667 123.480789 7.029000
137403 1 13.766667 123.480789 11.715000
137404 1 13.766667 123.480789 16.401000
137405 1 13.766667 123.480789 21.087000
137406 1 13.766667 123.480789 25.773000
137407 1 13.766667 123.480789 30.459000
137408 1 13.766667 123.480789 35.145000
137409 1 13.766667 123.480789 39.831000
137410 2 13.766667 123.480789 44.517000
137411 2 13.766667 123.480789 49.203000
137412 1 13.766667 123.480789 53.889000
137413 1 13.766667 123.480789 58.575000
137414 1 13.766667 123.480789 63.261000
137415 1 13.766667 123.480789 67.947000
137416 1 13.766667 123.480789 72.633000
137417 1 13.766667 123.480789 77.319000
137418 1 13.766667 123.480789 82.005000
137419 1 13.766667 123.480789 86.691000
137420 1 13.766667 123.480789 91.377000
137421 1 13.766667 123.480789 96.063000
137422 2 13.766667 123.480789 100.749000
137423 1 13.766667 123.480789 105.435000
137424 1 13.766667 123.480789 110.121000
137425 1 13.766667 123.480789 114.807000
137426 1 13.766667 123.480789 119.493000
137427 2 13.766667 123.480789 124.179000
137428 1 13.766667 123.480789 128.865000
137429 1 13.766667 123.480789 133.551000
137430 1 13.766667 123.480789 138.237000
137431 1 13.766667 123.480789 142.923000
137432 1 13.766667 123.480789 147.609000
137433 1 13.766667 123.480789 152.295000
137434 1 13.766667 123.480789 156.981000
137435 1 13.766667 123.480789 161.667000
137436 1 13.766667 123.480789 166.353000
137437 1 13.766667 123.480789 171.039000
137438 1 13.766667 123.480789 175.725000
137439 1 13.766667 123.480789 180.411000
137440 1 13.766667 123.480789 185.097000
137441 1 13.766667 123.480789 189.783000
137442 1 13.766667 123.480789 194.469000
137443 1 13.766667 123.480789 199.155000
137444 1 13.766667 123.480789 203.841000
137445 1 13.766667 123.480789 208.527000
137446 1 13.766667 123.480789 213.213000
137447 1 13.766667 123.480789 217.899000
137448 1 13.766667 123.480789 222.585000
137449 1 13.766667 123.480789 227.271000
137450 1 13.766667 123.480789 231.957000
137451 2 13.766667 126.035564 2.343000
137452 1 13.766667 126.035564 7.029000
137453 1 13.766667 126.035564 11.715000
137454 1 13.766667 126.035564 16.401000
137455 1 13.766667 126.035564 21.087000
137456 1 13.766667 126.035564 25.773000
137457 1 13.766667 126.035564 30.459000
137458 1 13.766667 126.035564 35.145000
137459 1 13.766667 126.035564 39.831000
137460 1 13.766667 126.035564 44.517000
137461 1 13.766667 126.035564 49.203000
137462 1 13.766667 126.035564 53.889000
137463 1 13.766667 126.035564 58.575000
137464 1 13.766667 126.035564 63.261000
137465 1 13.766667 126.035564 67.947000
137466 1 13.766667 126.035564 72.633000
137467 3 13.766667 126.035564 77.319000
137468 3 13.766667 126.035564 82.005000
137469 1 13.766667 126.035564 86.691000
137470 3 13.766667 126.035564 91.377000
137471 2 13.766667 126.035564 96.063000
137472 1 13.766667 126.035564 100.749000
137473 1 13.766667 126.035564 105.435000
137474 2 13.766667 126.035564 110.121000
137475 1 13.766667 126.035564 114.807000
137476 3 13.766667 126.035564 119.493000
137477 1 13.766667 126.035564 124.179000
137478 2 13.766667 126.035564 128.865000
137479 1 13.766667 126.035564 133.551000
137480 1 13.766667 126.035564 138.237000
137481 1 13.766667 126.035564 142.923000
137482 1 13.766667 126.035564 147.609000
137483 2 13.766667 126.035564 152.295000
137484 1 13.766667 126.035564 156.981000
137485 1 13.766667 126.035564 161.667000
137486 2 13.766667 126.035564 166.353000
137487 1 13.766667 126.035564 171.039000
137488 1 13.766667 126.035564 175.725000
137489 1 13.766667 126.035564 180.411000
137490 1 13.766667 126.035564 185.097000
137491 1 13.766667 126.035564 189.783000
137492 1 13.766667 126.035564 194.469000
137493 3 13.766667 126.035564 199.155000
137494 2 13.766667 126.035564 203.841000
137495 1 13.766667 126.035564 208.527000
137496 1 13.766667 126.035564 213.213000
137497 1 13.766667 126.035564 217.899000
137498 1 13.766667 126.035564 222.585000
137499 1 13.766667 126.035564 227.271000
137500 1 13.766667 126.035564 231.957000
137501 1 16.716667 0.851592 2.343000
137502 1 16.716667 0.851592 7.029000
137503 1 16.716667 0.851592 11.715000
137504 1 16.716667 0.851592 16.401000
137505 2 16.716667 0.851592 21.087000
137506 1 16.716667 0.851592 25.773000
137507 1 16.716667 0.851592 30.459000
137508 1 16.716667 0.851592 35.145000
137509 1 16.716667 0.851592 39.831000
137510 3 16.716667 0.851592 44.517000
137511 2 16.716667 0.851592 49.203000
137512 1 16.716667 0.851592 53.889000
137513 1 16.716667 0.851592 58.575000
137514 1 16.716667 0.851592 63.261000
137515 1 16.716667 0.851592 67.947000
137516 1 16.716667 0.851592 72.633000
137517 1 16.716667 0.851592 77.319000
137518 1 16.716667 0.851592 82.005000
137519 1 16.716667 0.851592 86.691000
137520 1 16.716667 0.851592 91.377000
137521 1 16.716667 0.851592 96.063000
137522 1 16.716667 0.851592 100.749000
137523 1 16.716667 0.851592 105.435000
137524 1 16.716667 0.851592 110.121000
137525 1 16.716667 0.851592 114.807000
137526 1 16.716667 0.851592 119.493000
137527 3 16.716667 0.851592 124.179000
137528 1 16.716667 0.851592 128.865000
137529 1 16.716667 0.851592 133.551000
137530 1 16.716667 0.851592 138.237000
137531 1 16.716667 0.851592 142.923000
137532 1 16.716667 0.851592 147.609000
137533 1 16.716667 0.851592 152.295000
137534 1 16.716667 0.851592 156.981000
137535 2 16.716667 0.851592 161.667000
137536 3 16.716667 0.851592 166.353000
137537 1 16.716667 0.851592 171.039000
137538 1 16.716667 0.851592 175.725000
137539 2 16.716667 0.851592 180.411000
137540 1 16.716667 0.851592 185.097000
137541 1 16.716667 0.851592 189.783000
137542 2 16.716667 0.851592 194.469000
137543 1 16.716667 0.851592 199.155000
137544 1 16.716667 0.851592 203.841000
137545 1 16.716667 0.851592 208.527000
137546 1 16.716667 0.851592 213.213000
137547 1 16.716667 0.851592 217.899000
137548 1 16.716667 0.851592 222.585000
137549 1 16.716667 0.851592 227.271000
137550 1 16.716667 0.851592 231.957000
137551 1 16.716667 3.406367 2.343000
137552 1 16.716667 3.406367 7.029000
137553 1 16.716667 3.406367 11.715000
137554 1 16.716667 3.406367 16.401000
137555 1 16.716667 3.406367 21.087000
137556 1 16.716667 3.406367 25.773000
137557 1 16.716667 3.406367 30.459000
137558 1 16.716667 3.406367 35.145000
137559 1 16.716667 3.406367 39.831000
137560 1 16.716667 3.406367 44.517000
137561 1 16.716667 3.406367 49.203000
137562 1 16.716667 3.406367 53.889000
137563 1 16.716667 3.406367 58.575000
137564 1 16.716667 3.406367 63.261000
137565 1 16.716667 3.406367 67.947000
137566 1 16.716667 3.406367 72.633000
137567 2 16.716667 3.406367 77.319000
137568 1 16.716667 3.406367 82.005000
137569 1 16.716667 3.406367 86.691000
137570 1 16.716667 3.406367 91.377000
137571 3 16.716667 3.406367 96.063000
137572 1 16.716667 3.406367 100.749000
137573 1 16.716667 3.406367 105.435000
137574 1 16.716667 3.406367 110.121000
137575 1 16.716667 3.406367 114.807000
137576 1 16.716667 3.406367 119.493000
137577 1 16.716667 3.406367 124.179000
137578 1 16.716667 3.406367 128.865000
137579 2 16.716667 3.406367 133.551000
137580 1 16.716667 3.406367 138.237000
137581 1 16.716667 3.406367 142.923000
137582 1 16.716667 3.406367 147.609000
137583 1 16.716667 3.406367 152.295000
137584 2 16.716667 3.406367 156.981000
137585 1 16.716667 3.406367 161.667000
137586 1 16.716667 3.406367 166.353000
137587 1 16.716667 3.406367 171.039000
137588 1 16.716667 3.406367 175.725000
137589 1 16.716667 3.406367 180.411000
137590 1 16.716667 3.406367 185.097000
137591 1 16.716667 3.406367 189.783000
137592 1 16.716667 3.406367 194.469000
137593 2 16.716667 3.406367 199.155000
137594 1 16.716667 3.406367 203.841000
137595 1 16.716667 3.406367 208.527000
137596 1 16.716667 3.406367 213.213000
137597 1 16.716667 3.406367 217.899000
137598 1 16.716667 3.406367 222.585000
137599 1 16.716667 3.406367 227.271000
137600 1 16.716667 3.406367 231.957000
137601 1 16.716667 5.961142 2.343000
137602 1 16.716667 5.961142 7.029000
137603 1 16.716667 5.961142 11.715000
137604 1 16.716667 5.961142 16.401000
137605 1 16.716667 5.961142 21.087000
137606 1 16.716667 5.961142 25.773000
137607 1 16.716667 5.961142 30.459000
137608 1 16.716667 5.961142 35.145000
137609 1 16.716667 5.961142 39.831000
137610 1 16.716667 5.961142 44.517000
137611 1 16.716667 5.961142 49.203000
137612 2 16.716667 5.961142 53.889000
137613 1 16.716667 5.961142 58.575000
137614 2 16.716667 5.961142 63.261000
137615 2 16.716667 5.961142 67.947000
137616 1 16.716667 5.961142 72.633000
137617 1 16.716667 5.961142 77.319000
137618 1 16.716667 5.961142 82.005000
137619 1 16.716667 5.961142 86.691000
137620 2 16.716667 5.961142 91.377000
137621 1 16.716667 5.961142 96.063000
137622 1 16.716667 5.961142 100.749000
137623 1 16.716667 5.961142 105.435000
137624 1 16.716667 5.961142 110.121000
137625 1 16.716667 5.961142 114.807000
137626 1 16.716667 5.961142 119.493000
137627 1 16.716667 5.961142 124.179000
137628 1 16.716667 5.961142 128.865000
137629 1 16.716667 5.961142 133.551000
137630 1 16.716667 5.961142 138.237000
137631 1 16.716667 5.961142 142.923000
137632 1 16.716667 5.961142 147.609000
137633 1 16.716667 5.961142 152.295000
137634 1 16.716667 5.961142 156.981000
137635 1 16.716667 5.961142 161.667000
137636 1 16.716667 5.961142 166.353000
137637 1 16.716667 5.961142 171.039000
137638 1 16.716667 5.961142 175.725000
137639 1 16.716667 5.961142 180.411000
137640 1 16.716667 5.961142 185.097000
137641 1 16.716667 5.961142 189.783000
137642 1 16.716667 5.961142 194.469000
137643 1 16.716667 5.961142 199.155000
137644 1 16.716667 5.961142 203.841000
137645 1 16.716667 5.961142 208.527000
137646 1 16.716667 5.961142 213.213000
137647 1 16.716667 5.961142 217.899000
137648 2 16.716667 5.961142 222.585000
137649 1 16.716667 5.961142 227.271000
137650 1 16.716667 5.961142 231.957000
137651 1 16.716667 8.515916 2.343000
137652 1 16.716667 8.515916 7.029000
137653 1 16.716667 8.515916 11.715000
137654 1 16.716667 8.515916 16.401000
137655 1 16.716667 8.515916 21.087000
137656 1 16.716667 8.515916 25.773000
137657 1 16.716667 8.515916 30.459000
137658 1 16.716667 8.515916 35.145000
137659 1 16.716667 8.515916 39.831000
137660 2 16.716667 8.515916 44.517000
137661 1 16.716667 8.515916 49.203000
137662 1 16.716667 8.515916 53.889000
137663 1 16.716667 8.515916 58.575000
137664 1 16.716667 8.515916 63.261000
137665 1 16.716667 8.515916 67.947000
137666 1 16.716667 8.515916 72.633000
137667 1 16.716667 8.515916 77.319000
137668 1 16.716667 8.515916 82.005000
137669 1 16.716667 8.515916 86.691000
137670 2 16.716667 8.515916 91.377000
137671 1 16.716667 8.515916 96.063000
137672 1 16.716667 8.515916 100.749000
137673 1 16.716667 8.515916 105.435000
137674 1 16.716667 8.515916 110.121000
137675 1 16.716667 8.515916 114.807000
137676 1 16.716667 8.515916 119.493000
137677 1 16.716667 8.515916 124.179000
137678 1 16.716667 8.515916 128.865000
137679 1 16.716667 8.515916 133.551000
137680 1 16.716667 8.515916 138.237000
137681 1 16.716667 8.515916 142.923000
137682 1 16.716667 8.515916 147.609000
137683 1 16.716667 8.515916 152.295000
137684 1 16.716667 8.515916 156.981000
137685 1 16.716667 8.515916 161.667000
137686 1 16.716667 8.515916 166.353000
137687 1 16.716667 8.515916 171.039000
137688 1 16.716667 8.515916 175.725000
137689 1 16.716667 8.515916 180.411000
137690 1 16.716667 8.515916 185.097000
137691 1 16.716667 8.515916 189.783000
137692 1 16.716667 8.515916 194.469000
137693 1 16.716667 8.515916 199.155000
137694 1 16.716667 8.515916 203.841000
137695 1 16.716667 8.515916 208.527000
137696 1 16.716667 8.515916 213.213000
137697 1 16.716667 8.515916 217.899000
137698 1 16.716667 8.515916 222.585000
137699 2 16.716667 8.515916 227.271000
137700 1 16.716667 8.515916 231.957000
137701 1 16.716667 11.070691 2.343000
137702 1 16.716667 11.070691 7.029000
137703 1 16.716667 11.070691 11.715000
137704 1 16.716667 11.070691 16.401000
137705 1 16.716667 11.070691 21.087000
137706 1 16.716667 11.070691 25.773000
137707 1 16.716667 11.070691 30.459000
137708 1 16.716667 11.070691 35.145000
137709 1 16.716667 11.070691 39.831000
137710 1 16.716667 11.070691 44.517000
137711 1 16.716667 11.070691 49.203000
137712 3 16.716667 11.070691 53.889000
137713 2 16.716667 11.070691 58.575000
137714 1 16.716667 11.070691 63.261000
137715 1 16.716667 11.070691 67.947000
137716 1 16.716667 11.070691 72.633000
137717 1 16.716667 11.070691 77.319000
137718 1 16.716667 11.070691 82.005000
137719 1 16.716667 11.070691 86.691000
137720 1 16.716667 11.070691 91.377000
137721 2 16.716667 11.070691 96.063000
137722 1 16.716667 11.070691 100.749000
137723 1 16.716667 11.070691 105.435000
137724 1 16.716667 11.070691 110.121000
137725 1 16.716667 11.070691 114.807000
137726 1 16.716667 11.070691 119.493000
137727 1 16.716667 11.070691 124.179000
137728 1 16.716667 11.070691 128.865000
137729 1 16.716667 11.070691 133.551000
137730 1 16.716667 11.070691 138.237000
137731 1 16.716667 11.070691 142.923000
137732 1 16.716667 11.070691 147.609000
137733 1 16.716667 11.070691 152.295000
