# step time[ps] z_front[A] vz[A/ps] speed[A/ps] penetration[A]
61450 12.59 211.181111593578 -0.752605465226181 0.806306822546959 27.318888406422
61500 12.6 211.139604412609 -0.74576990752836 0.799489804617068 27.360395587391
61550 12.61 211.129054087657 -0.739358658568569 0.792320295141719 27.370945912343
61600 12.62 211.138619881483 -0.731955960801549 0.783769015545107 27.361380118517
61650 12.63 211.146420846863 -0.723459727878902 0.774804305380866 27.353579153137
61700 12.64 211.134620909623 -0.716611897441678 0.768579329033032 27.365379090377
61750 12.65 211.102462838299 -0.714795797509543 0.768241692739864 27.397537161701
61800 12.66 211.063672393948 -0.719414616470615 0.775041014955721 27.436327606052
61850 12.67 211.033832377131 -0.729369671774676 0.787559576706542 27.466167622869
61900 12.68 211.021837423206 -0.740894625818988 0.801384936543795 27.478162576794
61950 12.69 211.027353130161 -0.750679268858749 0.813050401161904 27.472646869839
62000 12.7 211.041261821529 -0.757668869382419 0.822065628856073 27.458738178471
62050 12.71 211.050436363695 -0.763147401164958 0.829685703245004 27.449563636305
62100 12.72 211.046021074662 -0.768821202650483 0.836618680041866 27.453978925338
62150 12.73 211.031306232549 -0.774947767611388 0.843001275029695 27.468693767451
62200 12.74 211.019939211573 -0.78026512619221 0.848008686747448 27.480060788427
62250 12.75 211.02480893089 -0.78176076351971 0.848939829046501 27.47519106911
62300 12.76 211.048249184223 -0.776375050337562 0.842666564099004 27.451750815777
62350 12.77 211.079055191895 -0.764702927398168 0.829921055967512 27.420944808105
62400 12.78 211.097322407451 -0.752421141913718 0.816663322529055 27.402677592549
62450 12.79 211.086781916668 -0.745580416441959 0.808771185555355 27.413218083332
62500 12.8 211.048386622324 -0.745957248704514 0.80774970282797 27.451613377676
62550 12.81 210.998650208677 -0.751986920774693 0.812107884924182 27.501349791323
62600 12.82 210.957379462356 -0.761529214326843 0.819913225059858 27.542620537644
62650 12.83 210.939051762647 -0.772778238169076 0.829415191459581 27.560948237353
62700 12.84 210.94748260139 -0.784252935511358 0.839006480112361 27.55251739861
62750 12.85 210.974629682727 -0.793417299403291 0.845880164193751 27.525370317273
62800 12.86 211.004147784541 -0.798998903549725 0.848812672550156 27.495852215459
62850 12.87 211.020841809458 -0.803010695026106 0.850282891780876 27.479158190542
62900 12.88 211.022348586781 -0.80712944950689 0.852811647160513 27.477651413219
62950 12.89 211.018240175575 -0.810498549067425 0.856133999588166 27.481759824425
63000 12.9 211.017926029087 -0.812034841290146 0.859350259352051 27.482073970913
63050 12.91 211.023221989152 -0.81113783883619 0.861665766664691 27.476778010848
63100 12.92 211.028646338517 -0.806513153527087 0.860933248093259 27.471353661483
63150 12.93 211.026980933699 -0.797773517050739 0.855131892794753 27.473019066301
63200 12.94 211.014921017884 -0.787705293421013 0.845345917716472 27.485078982116
63250 12.95 210.994568424662 -0.779158919485782 0.833994281673413 27.505431575338
63300 12.96 210.971492739311 -0.773743121691606 0.8238642064208 27.528507260689
63350 12.97 210.952133106316 -0.770677505815123 0.816222977863038 27.547866893684
63400 12.98 210.940720493609 -0.769300929170532 0.812198356546042 27.559279506391
63450 12.99 210.937564872225 -0.769895992236974 0.813313615558427 27.562435127775
63500 13 210.939149586223 -0.772636972346075 0.819843882117012 27.560850413777
63550 13.01 210.939185465157 -0.776481483419172 0.82919832206074 27.560814534843
63600 13.02 210.931779134718 -0.779365032541805 0.8366662456557 27.568220865282
63650 13.03 210.915774879422 -0.778922176396998 0.83748814519789 27.584225120578
63700 13.04 210.895696961041 -0.774552128208071 0.830438413169867 27.604303038959
63750 13.05 210.876281681114 -0.767808169523868 0.818407501165039 27.623718318886
63800 13.06 210.859915888551 -0.760357076635795 0.805284942064958 27.640084111449
63850 13.07 210.849372998282 -0.752595810832749 0.793749749848636 27.650627001718
63900 13.08 210.848064327763 -0.744239665623751 0.784549928142071 27.651935672237
63950 13.09 210.85820599021 -0.736172566498606 0.77831304734517 27.64179400979
64000 13.1 210.87902293391 -0.728991172958373 0.774663953103146 27.62097706609
64050 13.11 210.90535075417 -0.722620002518498 0.77230970024273 27.59464924583
64100 13.12 210.928718961359 -0.717369015229069 0.770254585297304 27.571281038641
64150 13.13 210.940822688605 -0.713533457049691 0.768089904948354 27.559177311395
64200 13.14 210.938490511079 -0.709967634030943 0.765057587568265 27.561509488921
64250 13.15 210.925561481993 -0.704511677159273 0.76012809441568 27.574438518007
64300 13.16 210.909786539265 -0.695755416024892 0.752583503386607 27.590213460735
64350 13.17 210.897482983682 -0.685378019889241 0.743998115149743 27.602517016318
64400 13.18 210.890695688913 -0.677129233364084 0.7379150443041 27.609304311087
64450 13.19 210.886658873431 -0.673476875129735 0.736605909034797 27.613341126569
64500 13.2 210.880400577114 -0.673385047853985 0.738899303658676 27.619599422886
64550 13.21 210.868685113469 -0.674607847912 0.742341958901343 27.631314886531
64600 13.22 210.851019303102 -0.67529013117059 0.744844942795854 27.648980696898
64650 13.23 210.829974901556 -0.673106735499133 0.744258415736124 27.670025098444
64700 13.24 210.810647960649 -0.667376355684287 0.740113391803578 27.689352039351
64750 13.25 210.798690622909 -0.659005189947198 0.733933476621913 27.701309377091
64800 13.26 210.798076075548 -0.648933632420488 0.727191731144548 27.701923924452
64850 13.27 210.810095180657 -0.639163748394496 0.721386581589166 27.689904819343
64900 13.28 210.832931381895 -0.632479822592362 0.718448849466399 27.667068618105
64950 13.29 210.861576808987 -0.628826842742388 0.717624781418288 27.638423191013
65000 13.3 210.888385433233 -0.625559563400536 0.715721064754563 27.611614566767
65050 13.31 210.904148925688 -0.620898884661297 0.711045596457964 27.595851074312
65100 13.32 210.902009759977 -0.615582714243362 0.705044288501208 27.597990240023
65150 13.33 210.881488620519 -0.612274144511157 0.701003215843857 27.618511379481
65200 13.34 210.84928364746 -0.613567383279404 0.701968115519083 27.65071635254
65250 13.35 210.815351328569 -0.61956698049985 0.708315412809898 27.684648671431
65300 13.36 210.787582443586 -0.626724978178898 0.716714665092863 27.712417556414
65350 13.37 210.768816368725 -0.6305796463518 0.722184754236903 27.731183631275
65400 13.38 210.756996911045 -0.630361297206052 0.722932868422963 27.743003088955
65450 13.39 210.747167112247 -0.627960441376803 0.720679894195289 27.752832887753
65500 13.4 210.734501537522 -0.624993279571636 0.717703720215427 27.765498462478
65550 13.41 210.716560124198 -0.623235532880563 0.716598067260362 27.783439875802
65600 13.42 210.69376408069 -0.62477666215546 0.719858425626203 27.80623591931
65650 13.43 210.668935332628 -0.628808335435235 0.726912780961391 27.831064667372
65700 13.44 210.647372075273 -0.63232344972713 0.734243235854932 27.852627924727
65750 13.45 210.635169846328 -0.633569461559901 0.738564795733006 27.864830153672
65800 13.46 210.634264708262 -0.63290370977809 0.739056873168664 27.865735291738
65850 13.47 210.639733308938 -0.630616033655829 0.736077520698501 27.860266691062
65900 13.48 210.642905706845 -0.628328052103467 0.731861968444485 27.857094293155
65950 13.49 210.635798590382 -0.629983403027325 0.730842005131504 27.864201409618
66000 13.5 210.613899490639 -0.638147794013253 0.736021147749961 27.886100509361
66050 13.51 210.5790236661 -0.649736589292256 0.744895242442398 27.9209763339
66100 13.52 210.538862685964 -0.658678948032834 0.751677050337489 27.961137314036
66150 13.53 210.504192468095 -0.661311344258032 0.752462055172563 27.995807531905
66200 13.54 210.48392838385 -0.658630441089042 0.747757552983373 28.01607161615
66250 13.55 210.479474345462 -0.655468230684036 0.742142364400411 28.020525654538
66300 13.56 210.484158496068 -0.656284192592048 0.740353935132917 28.015841503932
66350 13.57 210.489144294837 -0.661257646816175 0.743595329571893 28.010855705163
66400 13.58 210.490181355501 -0.667015984018417 0.749448543247642 28.009818644499
66450 13.59 210.489074918418 -0.67003874113046 0.753894923077012 28.010925081582
66500 13.6 210.488940530391 -0.669527072416412 0.754655233072461 28.011059469609
66550 13.61 210.489907527391 -0.66743653153158 0.752647665948399 28.010092472609
66600 13.62 210.488878032197 -0.666238892347662 0.750117918855334 28.011121967803
66650 13.63 210.482653079636 -0.667317347159703 0.748021304890362 28.017346920364
66700 13.64 210.470806809645 -0.671429375207924 0.747429989553645 28.029193190355
66750 13.65 210.455864588104 -0.678075043527876 0.749291446067322 28.044135411896
66800 13.66 210.440982517407 -0.683412000871781 0.750892241843235 28.059017482593
66850 13.67 210.428344024664 -0.682479621555706 0.747326222953936 28.071655975336
66900 13.68 210.420037541466 -0.674400509840442 0.737366749905759 28.079962458534
66950 13.69 210.418267109514 -0.661283763105378 0.723148367155248 28.081732890486
67000 13.7 210.422521566426 -0.646166025833233 0.708273317673916 28.077478433574
67050 13.71 210.427396606923 -0.631465478664481 0.695870514050359 28.072603393077
67100 13.72 210.425544662363 -0.619104026848358 0.687855481684469 28.074455337637
67150 13.73 210.413613776548 -0.610939370325422 0.684123697062745 28.086386223452
67200 13.74 210.392636135939 -0.607694140067037 0.682407724740981 28.107363864061
67250 13.75 210.364459527002 -0.608671266178124 0.680766126207296 28.135540472998
67300 13.76 210.331446849023 -0.612699538376003 0.679928697659063 28.168553150977
67350 13.77 210.298503880941 -0.620079651406321 0.683358383927188 28.201496119059
67400 13.78 210.272274155561 -0.631545413823309 0.693292518299129 28.227725844439
67450 13.79 210.257825685832 -0.644118152375431 0.706379190982687 28.242174314168
67500 13.8 210.256372511901 -0.651565660720146 0.715502343046021 28.243627488099
67550 13.81 210.265871118318 -0.650201804893611 0.715754572874906 28.234128881682
67600 13.82 210.282522864744 -0.641354606981499 0.707139470121859 28.217477135256
67650 13.83 210.300909097102 -0.630456306603391 0.694581357479566 28.199090902898
67700 13.84 210.31492543143 -0.624040624126864 0.685563474674354 28.18507456857
67750 13.85 210.320096685902 -0.625800897708762 0.685223641975194 28.179903314098
67800 13.86 210.316258264797 -0.633637157957285 0.692836263858054 28.183741735203
67850 13.87 210.307952874736 -0.641642957228964 0.702725579209887 28.192047125264
67900 13.88 210.301377040834 -0.644403537627799 0.708092680014131 28.198622959166
67950 13.89 210.300842275646 -0.640840882809931 0.705536381166194 28.199157724354
68000 13.9 210.308136276618 -0.635706768749915 0.698577689283451 28.191863723382
68050 13.91 210.322911116471 -0.635421307462726 0.694407446416033 28.177088883529
68100 13.92 210.34261617886 -0.642092795867778 0.69726049772722 28.15738382114
68150 13.93 210.363529278985 -0.652044350688058 0.705348264314605 28.136470721015
68200 13.94 210.381548831659 -0.660640555484294 0.714595055451078 28.118451168341
68250 13.95 210.393274415916 -0.665113705111867 0.721268599318402 28.106725584084
68300 13.96 210.396412813521 -0.665924574722071 0.723991453897319 28.103587186479
68350 13.97 210.389254269429 -0.666606586942636 0.724260412613435 28.110745730571
68400 13.98 210.370064881697 -0.669334256609226 0.723556832879597 28.129935118303
68450 13.99 210.33888758046 -0.671890341818214 0.720834382370901 28.16111241954
68500 14 210.299480791145 -0.669899368024925 0.713761757846498 28.200519208855
68550 14.01 210.258722243332 -0.660287954236829 0.700918702923802 28.241277756668
68600 14.02 210.223838769302 -0.645551535985056 0.685244700911853 28.276161230698
68650 14.03 210.200458869984 -0.632002568177162 0.6724664454354 28.299541130016
68700 14.04 210.19011131477 -0.624543707611233 0.666420312621743 28.30988868523
68750 14.05 210.189040516335 -0.625968998934124 0.669132260504691 28.310959483665
68800 14.06 210.190083923929 -0.636429637989664 0.680699815856248 28.309916076071
68850 14.07 210.187896948981 -0.652126636565623 0.697350567532125 28.312103051019
68900 14.08 210.183039426781 -0.667425645442442 0.712970638339542 28.316960573219
68950 14.09 210.180953474522 -0.677739862758123 0.722264691681696 28.319046525478
69000 14.1 210.187464183949 -0.681046755377465 0.723277489256784 28.312535816051
69050 14.11 210.203653721735 -0.679297158858587 0.718767499206405 28.296346278265
69100 14.12 210.223218330949 -0.676139215475609 0.713215979082499 28.276781669051
69150 14.13 210.234835423108 -0.675655206510891 0.711334944339396 28.265164576892
69200 14.14 210.229209289872 -0.680219311277329 0.715757528279077 28.270790710128
69250 14.15 210.207319995581 -0.688104857907736 0.724442682733819 28.292680004419
69300 14.16 210.18019403914 -0.695918858120501 0.733296539134153 28.31980596086
69350 14.17 210.160627743259 -0.701118213584221 0.739085417510277 28.339372256741
69400 14.18 210.155863285988 -0.704318437750723 0.742163299431404 28.344136714012
69450 14.19 210.164879484848 -0.707484470012262 0.744707713718493 28.335120515152
69500 14.2 210.179459338184 -0.710719768497731 0.747461028067517 28.320540661816
69550 14.21 210.188393738257 -0.712945429918395 0.749480453809861 28.311606261743
69600 14.22 210.183390218893 -0.714549345943441 0.750622725766627 28.316609781107
69650 14.23 210.163275246956 -0.71723594053525 0.752051648573004 28.336724753044
69700 14.24 210.135132925405 -0.722515915528041 0.755428181140492 28.364867074595
69750 14.25 210.110920618068 -0.730948731872369 0.762034019333964 28.389079381932
69800 14.26 210.100943853024 -0.74098052694901 0.771144347809683 28.399056146976
69850 14.27 210.107503524525 -0.750535198995883 0.781152865981268 28.392496475475
69900 14.28 210.122154007816 -0.75853377395338 0.790734495325144 28.377845992184
69950 14.29 210.130546061618 -0.763699009917244 0.797806199436079 28.369453938382
70000 14.3 210.120288669314 -0.764338389751582 0.800010177954631 28.379711330686
70050 14.31 210.087048170715 -0.760219776685252 0.796818082275393 28.412951829285
70100 14.32 210.036231586051 -0.752933951273068 0.789838746730665 28.463768413949
70150 14.33 209.980254757972 -0.744128150220811 0.781000436612704 28.519745242028
70200 14.34 209.933244783956 -0.735434527670917 0.772567884013516 28.566755216044
70250 14.35 209.904772122067 -0.727281783335041 0.765325187402394 28.595227877933
70300 14.36 209.895256044592 -0.71945707390069 0.758576445295448 28.604743955408
70350 14.37 209.897234405157 -0.712397304678363 0.751957234841635 28.602765594843
70400 14.38 209.902057946186 -0.707884951177928 0.74670108008693 28.597942053814
70450 14.39 209.906320762463 -0.705610780491334 0.742509295553969 28.593679237537
70500 14.4 209.912798576017 -0.703869137719507 0.738345282601827 28.587201423983
70550 14.41 209.925846405862 -0.702003774929244 0.734585265453407 28.574153594138
70600 14.42 209.946507394136 -0.700541390285234 0.732209040209813 28.553492605864
70650 14.43 209.970346851125 -0.699345606246931 0.730943582540573 28.529653148875
70700 14.44 209.989204092094 -0.698769439422635 0.73067876847868 28.510795907906
70750 14.45 209.995848457636 -0.699780231343804 0.731539903312898 28.504151542364
70800 14.46 209.989104894381 -0.702199089898016 0.732939175294768 28.510895105619
70850 14.47 209.975494465241 -0.703795885656528 0.733099144334902 28.524505534759
70900 14.48 209.965402492317 -0.704267629172281 0.732625119864071 28.534597507683
70950 14.49 209.967765356405 -0.705649935131145 0.734084644025733 28.532234643595
71000 14.5 209.986104023214 -0.707014571741863 0.736607513627561 28.513895976786
71050 14.51 210.017395344129 -0.705974907155316 0.737589838955258 28.482604655871
71100 14.52 210.05331002682 -0.702398307211558 0.736294860123297 28.44668997318
71150 14.53 210.084607932423 -0.698447875475205 0.733793002340977 28.415392067577
71200 14.54 210.083802642234 -0.694556752249694 0.730023713619639 28.416197357766
71250 14.55 210.089772402757 -0.690839570070837 0.725790962434854 28.410227597243
71300 14.56 210.062751731618 -0.688734751019814 0.723653984931947 28.437248268382
71350 14.57 210.018075053096 -0.68925623040781 0.725069294094923 28.481924946904
71400 14.58 209.983112320454 -0.692076730545187 0.729164066119934 28.516887679546
71450 14.59 209.961345117313 -0.696037351451641 0.733796700915697 28.538654882687
71500 14.6 209.952726726462 -0.700900944173433 0.738314937645278 28.547273273538
71550 14.61 209.92861188551 -0.705186493003879 0.741443761183405 28.57138811449
71600 14.62 209.902637639529 -0.706576742699398 0.741276245255843 28.597362360471
71650 14.63 209.884469933407 -0.705352974537337 0.738383553695521 28.615530066593
71700 14.64 209.871315193878 -0.704301427252939 0.735714297602842 28.628684806122
71750 14.65 209.859476680413 -0.704799987081891 0.73510822285173 28.640523319587
71800 14.66 209.84623240876 -0.704336040932829 0.734593059751494 28.65376759124
71850 14.67 209.829955517446 -0.700475032399513 0.731830142301022 28.670044482554
71900 14.68 209.809694200456 -0.695073311072072 0.728391614071143 28.690305799544
71950 14.69 209.786134362781 -0.690538384246425 0.726478258249808 28.713865637219
72000 14.7 209.762688135528 -0.686257586410649 0.725305727209601 28.737311864472
72050 14.71 209.744979920322 -0.68141423535759 0.723452992614994 28.755020079678
72100 14.72 209.737498873067 -0.677020272896745 0.720924461711033 28.762501126933
72150 14.73 209.740927665797 -0.675387622237004 0.718921915877853 28.759072334203
72200 14.74 209.750845431811 -0.677412955664931 0.71829158630138 28.749154568189
72250 14.75 209.759128125364 -0.681007327748505 0.718124784523165 28.740871874636
72300 14.76 209.758570725885 -0.683597358182944 0.717204062767839 28.741429274115
72350 14.77 209.748635967029 -0.684013723468176 0.71506366116775 28.751364032971
72400 14.78 209.736694139428 -0.682390741945933 0.712188825787766 28.763305860572
72450 14.79 209.734357228929 -0.678815739095162 0.708619327619071 28.765642771071
72500 14.8 209.750114998594 -0.675885071159413 0.706259984167383 28.749885001406
72550 14.81 209.782645180742 -0.676734773475319 0.707646428057811 28.717354819258
72600 14.82 209.819969614994 -0.681502954650329 0.712548311664105 28.680030385006
72650 14.83 209.845796782411 -0.687179383400739 0.717831432385534 28.654203217589
72700 14.84 209.848037568486 -0.690551625619452 0.7203576569291 28.651962431514
72750 14.85 209.825192136465 -0.690406752740573 0.718895662561918 28.674807863535
72800 14.86 209.78567968616 -0.687987147423755 0.714417515439435 28.71432031384
72850 14.87 209.742144784564 -0.68458954126899 0.708090497035908 28.757855215436
72900 14.88 209.705783378839 -0.679379894352979 0.699570191641105 28.794216621161
72950 14.89 209.682490742325 -0.671213438284817 0.68854014432741 28.817509257675
73000 14.9 209.670659304176 -0.662076570478277 0.677448412732942 28.829340695824
73050 14.91 209.661165274868 -0.655339203168376 0.669447239435097 28.838834725132
73100 14.92 209.643321245681 -0.651924720643002 0.665293464005612 28.856678754319
73150 14.93 209.614059558539 -0.649743339749196 0.663102497290172 28.885940441461
73200 14.94 209.580643690531 -0.647324232698665 0.661571012191934 28.919356309469
73250 14.95 209.554037041152 -0.645922536287597 0.661689577178604 28.945962958848
73300 14.96 209.540763123874 -0.648084502494979 0.665336931408412 28.959236876126
73350 14.97 209.540737878607 -0.654761372866879 0.672697009282905 28.959262121393
73400 14.98 209.549945810971 -0.664878748961651 0.682546555334273 28.950054189029
73450 14.99 209.563728877463 -0.676704020299897 0.693413868663739 28.936271122537
73500 15 209.578791289517 -0.689243388327401 0.704609664808185 28.921208710483
73550 15.01 209.593580835717 -0.70076819989853 0.714764492064043 28.906419164283
73600 15.02 209.607241234534 -0.710020559148408 0.722776701679019 28.892758765466
73650 15.03 209.618451052241 -0.716357904926407 0.727998871119505 28.881548947759
73700 15.04 209.624652382822 -0.719363219143332 0.730023140078098 28.875347617178
73750 15.05 209.622465511826 -0.718202156078505 0.728287820141454 28.877534488174
73800 15.06 209.610444996377 -0.714093571788118 0.724174412678054 28.889555003623
73850 15.07 209.590679522907 -0.710241212025231 0.720699665540109 28.909320477093
73900 15.08 209.568217283054 -0.709505387456742 0.720248916052637 28.931782716946
73950 15.09 209.549213569371 -0.711308840952462 0.72188378540446 28.950786430629
74000 15.1 209.5393655413 -0.712617327664993 0.722612507353431 28.9606344587
74050 15.11 209.541994353749 -0.710416659079496 0.719593212447323 28.958005646251
74100 15.12 209.556271561525 -0.702600115754315 0.710910586771824 28.943728438475
74150 15.13 209.577223759283 -0.689212123046545 0.696994580680879 28.922776240717
74200 15.14 209.598296356697 -0.675161964468012 0.683193539447234 28.901703643303
74250 15.15 209.61268152864 -0.666952326862659 0.676063379450103 28.88731847136
74300 15.16 209.614459717532 -0.667375409560125 0.677891780640548 28.885540282468
74350 15.17 209.600109774527 -0.675178382920649 0.686691049858422 28.899890225473
74400 15.18 209.570066163649 -0.685549038286832 0.69711916517838 28.929933836351
74450 15.19 209.53001286773 -0.69182864950506 0.702629460379805 28.96998713227
74500 15.2 209.490370431818 -0.689530470409563 0.699409449655048 29.009629568182
74550 15.21 209.462330114014 -0.678775313058873 0.688119998361289 29.037669885986
74600 15.22 209.4520400513 -0.665697878886419 0.674976737344457 29.0479599487
74650 15.23 209.458504390234 -0.658753501268923 0.668224734073937 29.041495609766
74700 15.24 209.473591622498 -0.661229694967387 0.670843186679696 29.026408377502
74750 15.25 209.486275650688 -0.667684501788394 0.677002517547564 29.013724349312
74800 15.26 209.488061274231 -0.669219561857058 0.677653827216499 29.011938725769
74850 15.27 209.476121144573 -0.660281350944063 0.667516365450204 29.023878855427
74900 15.28 209.453590086503 -0.641452892727031 0.647698393855857 29.046409913497
74950 15.29 209.427977152488 -0.619557712257087 0.625376425478497 29.072022847512
75000 15.3 209.40806931097 -0.603947006275058 0.609898768777013 29.09193068903
75050 15.31 209.399674619386 -0.599816798561999 0.606270688808619 29.100325380614
75100 15.32 209.401733668547 -0.604634638505121 0.611578872432297 29.098266331453
75150 15.33 209.406642617874 -0.610738280805767 0.617852079177574 29.093357382126
75200 15.34 209.405571051403 -0.611908600057961 0.618919903933908 29.094428948597
75250 15.35 209.395071098295 -0.606770949402721 0.613677735338473 29.104928901705
75300 15.36 209.379276618886 -0.598243641077362 0.605148186018011 29.120723381114
75350 15.37 209.365862144188 -0.588847525541136 0.595800989466725 29.134137855812
75400 15.38 209.360134882328 -0.578618275430567 0.585738683924099 29.139865117672
75450 15.39 209.362893381699 -0.567588862390183 0.575145431964311 29.137106618301
75500 15.4 209.37022084624 -0.555289781528903 0.563631071384564 29.12977915376
75550 15.41 209.375313926227 -0.543017042144837 0.552256389864632 29.124686073773
75600 15.42 209.370705140791 -0.534165695804911 0.544205199210335 29.129294859209
75650 15.43 209.354123852418 -0.532393989070429 0.543265515144747 29.145876147582
75700 15.44 209.325825455686 -0.538186839732102 0.550000345176334 29.174174544314
75750 15.45 209.292479790091 -0.547856164582902 0.560452196277845 29.207520209909
75800 15.46 209.261933817978 -0.555189313156509 0.56812223029444 29.238066182022
75850 15.47 209.241093636042 -0.55503279912594 0.567836721567849 29.258906363958
75900 15.48 209.23350718419 -0.546359434448718 0.55881652337218 29.26649281581
75950 15.49 209.237730613922 -0.532792649132425 0.544863890613679 29.262269386078
76000 15.5 209.248278142677 -0.51957718277992 0.531095463063688 29.251721857323
76050 15.51 209.257469048502 -0.509853111596685 0.520475477687947 29.242530951498
76100 15.52 209.257740610032 -0.50409641765265 0.513536600188837 29.242259389968
76150 15.53 209.244902460227 -0.50129187834839 0.509570525214802 29.255097539773
76200 15.54 209.221794743082 -0.500224053628625 0.507663079198796 29.278205256918
76250 15.55 209.196821561592 -0.500372876913803 0.507506020783814 29.303178438408
76300 15.56 209.17839205291 -0.499775095855222 0.507081454270372 29.32160794709
76350 15.57 209.170423934536 -0.4960145088139 0.503688451027015 29.329576065464
76400 15.58 209.171422784834 -0.488038988853559 0.495950726925058 29.328577215166
76450 15.59 209.176737113227 -0.47547019195983 0.483183769627613 29.323262886773
76500 15.6 209.18113116539 -0.460272444944877 0.467183006469006 29.31886883461
76550 15.61 209.180569582143 -0.447315217577164 0.453027752435042 29.319430417857
76600 15.62 209.173765955454 -0.441472376992145 0.446155846728832 29.326234044546
76650 15.63 209.161842233741 -0.443663365686588 0.447866753235123 29.338157766259
76700 15.64 209.147575979355 -0.451269631625016 0.455531007102737 29.352424020645
76750 15.65 209.135486190019 -0.460325837865597 0.464887477271106 29.364513809981
76800 15.66 209.1314853649 -0.466926991664513 0.471567177463788 29.3685146351
76850 15.67 209.140185372695 -0.470970474051197 0.47511227032443 29.359814627305
76900 15.68 209.161028197338 -0.47458297199715 0.47782707974676 29.338971802662
76950 15.69 209.187667598453 -0.479176810432761 0.481622509257547 29.312332401547
77000 15.7 209.21134854213 -0.485579459477638 0.487598149812198 29.28865145787
77050 15.71 209.225684827727 -0.493238035856734 0.495184808985319 29.274315172273
77100 15.72 209.228817398083 -0.499855243885578 0.501921635281468 29.271182601917
77150 15.73 209.222456066291 -0.50290666056677 0.505075328337011 29.277543933709
77200 15.74 209.209697387812 -0.502398950186647 0.504497884699423 29.290302612188
77250 15.75 209.193618198252 -0.5006473149619 0.50247099771019 29.306381801748
77300 15.76 209.177719898591 -0.499158340773527 0.500595031490113 29.322280101409
77350 15.77 209.166818416721 -0.498791798674705 0.49992810188466 29.333181583279
77400 15.78 209.164642937141 -0.501091382473391 0.502116433967214 29.335357062859
77450 15.79 209.170289616692 -0.507342427033878 0.508374323195121 29.329710383308
77500 15.8 209.177697429548 -0.51651537222676 0.517596306357977 29.322302570452
77550 15.81 209.18050308669 -0.525333200866078 0.526562375764609 29.31949691331
77600 15.82 209.175997741821 -0.530901304028412 0.532469037536317 29.324002258179
77650 15.83 209.165715336423 -0.533178015916516 0.535213578204515 29.334284663577
77700 15.84 209.155144929093 -0.533404257760197 0.535791909504435 29.344855070907
77750 15.85 209.151636172097 -0.533113757935368 0.535620840155997 29.348363827903
77800 15.86 209.159577736795 -0.534243287159003 0.536843836994031 29.340422263205
77850 15.87 209.175690422421 -0.538658035957013 0.541434887573594 29.324309577579
77900 15.88 209.188507364403 -0.545416991393723 0.548240107420737 29.311492635597
77950 15.89 209.183452153807 -0.5513602270244 0.553861840630526 29.316547846193
78000 15.9 209.15414541121 -0.553692601557067 0.555538289636275 29.34585458879
78050 15.91 209.109024555612 -0.551247566125913 0.552439854336779 29.390975444388
78100 15.92 209.062955358892 -0.544784956488251 0.545703295394142 29.437044641108
78150 15.93 209.026291767886 -0.536058907144034 0.537077708099206 29.473708232114
78200 15.94 209.000956998394 -0.52720527406851 0.528462005690582 29.499043001606
78250 15.95 208.982723086015 -0.520640993751197 0.522021731581936 29.517276913985
78300 15.96 208.965589161202 -0.517886295317641 0.51923560332542 29.534410838798
78350 15.97 208.945716778802 -0.519410688609328 0.520752502226629 29.554283221198
78400 15.98 208.924805512051 -0.52514816861485 0.526534019793411 29.575194487949
78450 15.99 208.91043314482 -0.534252862898467 0.535565999847815 29.58956685518
78500 16 208.911841889546 -0.544051025090371 0.545125629753939 29.588158110454
78550 16.01 208.932716381138 -0.551117538588434 0.551887813712327 29.567283618862
78600 16.02 208.966401300092 -0.554439305371005 0.554964419759309 29.533598699908
78650 16.03 208.998334156099 -0.555858479293835 0.556211756870055 29.501665843901
78700 16.04 209.014488478574 -0.556864333907592 0.557079003257942 29.485511521426
78750 16.05 209.009989421243 -0.556737969846006 0.556891663044949 29.490010578757
78800 16.06 208.990809953894 -0.554321316457823 0.554604284167601 29.509190046106
78850 16.07 208.967711663068 -0.549308069142091 0.549862089806255 29.532288336932
78900 16.08 208.949304207295 -0.542498925240008 0.543233246164771 29.550695792705
78950 16.09 208.938591807838 -0.535016799232771 0.535719678611026 29.561408192162
79000 16.1 208.932887939887 -0.527675756394276 0.528251372273752 29.567112060113
79050 16.11 208.926165516058 -0.520435150854454 0.520920263364474 29.573834483942
79100 16.12 208.913741010137 -0.513178871116339 0.513660372244533 29.586258989863
79150 16.13 208.897273039265 -0.504696786361363 0.505259701884705 29.602726960735
79200 16.14 208.88453048104 -0.493185815721906 0.493882872636986 29.61546951896
79250 16.15 208.882875113455 -0.478404232322633 0.479204752475112 29.617124886545
79300 16.16 208.893469406873 -0.463045932098867 0.463864605483846 29.606530593127
79350 16.17 208.910064547092 -0.449551543771413 0.450234809146697 29.589935452908
79400 16.18 208.921858024436 -0.43852275634881 0.438939340924007 29.578141975564
79450 16.19 208.919782588428 -0.42977439669549 0.429969385677618 29.580217411572
79500 16.2 208.903233076496 -0.423560187526278 0.423668934560141 29.596766923504
79550 16.21 208.880336394834 -0.420491011601737 0.420581632222863 29.619663605166
79600 16.22 208.860437021122 -0.419624334541679 0.419725093197756 29.639562978878
79650 16.23 208.847473480715 -0.420743671786783 0.420893063051932 29.652526519285
79700 16.24 208.839429235651 -0.423792676848379 0.423999155587403 29.660570764349
79750 16.25 208.83231746809 -0.42787421262116 0.428087274724845 29.66768253191
